cell_id,POS,label,language_id
3.sg.2.pl.fut.neg,verb,3SG>2PL.FUT.NEG,hmar
3.sg.2.pl.nfut.aff,verb,3SG>2PL.NFUT.AFF,hmar
3.sg.2.pl.nfut.neg,verb,3SG>2PL.NFUT.NEG,hmar
3.sg.2.sg.fut.aff,verb,3SG>2SG.FUT.AFF,hmar
3.sg.2.sg.fut.neg,verb,3SG>2SG.FUT.NEG,hmar
3.sg.2.sg.nfut.aff,verb,3SG>2SG.NFUT.AFF,hmar
3.sg.2.sg.nfut.neg,verb,3SG>2SG.NFUT.NEG,hmar
3.sg.3.pl.fut.aff,verb,3SG>3PL.FUT.AFF,hmar
3.sg.3.pl.fut.neg,verb,3SG>3PL.FUT.NEG,hmar
3.sg.3.pl.nfut.aff,verb,3SG>3PL.NFUT.AFF,hmar
3.sg.3.pl.nfut.neg,verb,3SG>3PL.NFUT.NEG,hmar
3.sg.3.sg.fut.aff,verb,3SG>3SG.FUT.AFF,hmar
3.sg.3.sg.fut.neg,verb,3SG>3SG.FUT.NEG,hmar
3.sg.3.sg.nfut.aff,verb,3SG>3SG.NFUT.AFF,hmar
3.sg.3.sg.nfut.neg,verb,3SG>3SG.NFUT.NEG,hmar
3.sg.fut.aff,verb,3SG.FUT.AFF,hmar
3.sg.fut.neg,verb,3SG.FUT.NEG,hmar
3.sg.nfut.aff,verb,3SG.NFUT.AFF,hmar
3.sg.nfut.neg,verb,3SG.NFUT.NEG,hmar
